region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
hudson valley,4700,2010.0,nissan,maxima,excellent,6 cylinders,gas,179104.0,clean,automatic,fwd,sedan,black,ny
hudson valley,3900,2010.0,nissan,altima,good,4 cylinders,gas,183082.0,clean,automatic,fwd,sedan,silver,ny
hudson valley,3200,2012.0,nissan,versa,good,4 cylinders,gas,101900.0,clean,automatic,fwd,sedan,black,ny
hudson valley,3800,2010.0,nissan,rogue,good,6 cylinders,gas,182234.0,clean,automatic,4wd,SUV,black,ny
hudson valley,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,ny
hudson valley,10900,2015.0,nissan,altima s,excellent,4 cylinders,gas,73000.0,clean,automatic,fwd,sedan,grey,ny
hudson valley,5950,2009.0,nissan,murano le,excellent,6 cylinders,gas,124200.0,clean,automatic,4wd,SUV,silver,ny
hudson valley,4950,2008.0,nissan,quest,like new,6 cylinders,gas,78122.0,clean,automatic,fwd,mini-van,grey,ny
hudson valley,2700,2009.0,nissan,murano sl,fair,6 cylinders,gas,166000.0,clean,automatic,4wd,SUV,custom,ny
hudson valley,4200,2003.0,nissan,murano sl awd,like new,6 cylinders,gas,143002.0,clean,automatic,4wd,SUV,silver,ny
hudson valley,5100,2008.0,nissan,quest,like new,6 cylinders,gas,78122.0,clean,automatic,fwd,mini-van,grey,ny
hudson valley,6400,2006.0,nissan,350z,good,6 cylinders,gas,122000.0,clean,automatic,fwd,convertible,white,ny
hudson valley,6500,2010.0,nissan,altima coupe,excellent,6 cylinders,gas,126000.0,clean,automatic,fwd,coupe,black,ny
hudson valley,18995,2019.0,nissan,altima s,like new,4 cylinders,gas,20711.0,clean,automatic,fwd,sedan,black,ny
ithaca,8800,2014.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,110053.0,clean,automatic,fwd,sedan,brown,ny
ithaca,4700,2008.0,nissan,altima sl,excellent,6 cylinders,gas,172000.0,clean,automatic,fwd,sedan,silver,ny
ithaca,8450,2013.0,nissan,quest sv,excellent,6 cylinders,gas,137642.0,clean,automatic,fwd,mini-van,black,ny
long island,9995,2015.0,nissan,sentra,good,4 cylinders,gas,67496.0,clean,automatic,fwd,other,silver,ny
long island,4250,2004.0,nissan,pathfinder,good,6 cylinders,gas,173000.0,clean,automatic,4wd,truck,black,ny
long island,9999,2007.0,nissan,armada,excellent,8 cylinders,gas,131655.0,clean,automatic,4wd,SUV,grey,ny
long island,4500,2010.0,nissan,maxima sv,good,6 cylinders,gas,155878.0,clean,automatic,fwd,truck,black,ny
long island,8500,2010.0,nissan,murano le awd,excellent,6 cylinders,gas,115000.0,clean,automatic,4wd,SUV,grey,ny
long island,5999,2008.0,nissan,rogue,excellent,4 cylinders,gas,158442.0,clean,automatic,4wd,SUV,red,ny
long island,6499,2009.0,nissan,sentra,excellent,4 cylinders,gas,141173.0,clean,automatic,fwd,sedan,white,ny
long island,12499,2016.0,nissan,rogue,excellent,4 cylinders,gas,121131.0,clean,automatic,4wd,SUV,grey,ny
long island,12499,2014.0,nissan,xterra,excellent,6 cylinders,gas,150436.0,clean,automatic,4wd,SUV,grey,ny
long island,3999,2005.0,nissan,altima,excellent,4 cylinders,gas,155098.0,clean,automatic,fwd,sedan,grey,ny
long island,16499,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,74725.0,clean,automatic,4wd,SUV,red,ny
long island,12499,2014.0,nissan,murano,excellent,6 cylinders,gas,130788.0,clean,automatic,4wd,SUV,white,ny
long island,4200,2004.0,nissan,titan,good,8 cylinders,gas,261000.0,clean,automatic,4wd,pickup,white,ny
long island,2800,2009.0,nissan,sentra,good,6 cylinders,gas,154200.0,clean,automatic,rwd,sedan,white,ny
long island,18000,2017.0,nissan,altima 2.5 sv,excellent,4 cylinders,gas,37000.0,clean,automatic,fwd,sedan,black,ny
long island,6800,2014.0,nissan,sentra,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,black,ny
long island,2950,2004.0,nissan,pathfinder se,good,6 cylinders,gas,179960.0,clean,automatic,4wd,SUV,silver,ny
long island,4300,2006.0,nissan,murano,excellent,6 cylinders,gas,194000.0,clean,automatic,4wd,SUV,grey,ny
long island,6700,2011.0,nissan,pathfinder,excellent,6 cylinders,gas,171000.0,clean,automatic,4wd,SUV,grey,ny
long island,7295,2011.0,nissan,altima,good,4 cylinders,gas,99462.0,clean,automatic,fwd,sedan,silver,ny
long island,2650,2008.0,nissan,versa,excellent,4 cylinders,gas,232000.0,clean,automatic,fwd,hatchback,white,ny
long island,6800,2017.0,nissan,altima s,good,4 cylinders,gas,40152.0,salvage,automatic,fwd,sedan,silver,ny
long island,8200,2017.0,nissan,sentra sv,good,4 cylinders,gas,27020.0,salvage,automatic,fwd,sedan,silver,ny
long island,8900,2015.0,nissan,rogue sl awd,excellent,4 cylinders,gas,65046.0,salvage,automatic,4wd,SUV,green,ny
long island,10500,2018.0,nissan,maxima,good,6 cylinders,gas,40021.0,salvage,automatic,fwd,sedan,grey,ny
long island,6795,2009.0,nissan,altima,excellent,4 cylinders,gas,111800.0,clean,automatic,fwd,sedan,white,ny
long island,31000,2019.0,nissan,murano,like new,6 cylinders,gas,19000.0,clean,automatic,4wd,SUV,silver,ny
long island,12995,2012.0,nissan,frontier,like new,6 cylinders,gas,120910.0,clean,automatic,rwd,pickup,white,ny
long island,8995,2012.0,nissan,rogue,excellent,4 cylinders,gas,86281.0,clean,automatic,4wd,SUV,white,ny
long island,13950,2012.0,nissan,nv3500 hd cargo,excellent,8 cylinders,gas,128000.0,clean,automatic,rwd,truck,white,ny
long island,4200,2011.0,nissan,altima,excellent,4 cylinders,gas,139100.0,clean,automatic,fwd,sedan,silver,ny
long island,8000,2001.0,nissan,frontier supercharged,good,6 cylinders,gas,118000.0,clean,automatic,4wd,pickup,yellow,ny
long island,10999,2017.0,nissan,versa note,excellent,4 cylinders,gas,39336.0,clean,automatic,fwd,hatchback,silver,ny
long island,8995,2014.0,nissan,versa,excellent,4 cylinders,gas,70655.0,clean,automatic,fwd,sedan,silver,ny
long island,21500,2018.0,nissan,maxima,excellent,6 cylinders,gas,54000.0,clean,automatic,fwd,sedan,grey,ny
long island,4500,2009.0,nissan,sentra,excellent,4 cylinders,gas,100000.0,clean,automatic,fwd,sedan,red,ny
long island,6900,2015.0,nissan,altima,good,4 cylinders,gas,122000.0,clean,automatic,fwd,sedan,grey,ny
long island,9795,2010.0,nissan,rogue,excellent,4 cylinders,gas,66570.0,clean,automatic,4wd,SUV,black,ny
long island,7290,2012.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,88190.0,clean,automatic,fwd,sedan,black,ny
long island,6800,2011.0,nissan,pathfinder,excellent,6 cylinders,gas,171000.0,clean,automatic,4wd,SUV,grey,ny
long island,4900,2008.0,nissan,rogue,like new,4 cylinders,gas,112000.0,clean,automatic,4wd,SUV,silver,ny
long island,14000,2017.0,nissan,rogue,excellent,4 cylinders,gas,86669.0,clean,automatic,4wd,SUV,red,ny
long island,9000,2010.0,nissan,maxima,excellent,6 cylinders,gas,90200.0,clean,automatic,fwd,sedan,grey,ny
long island,12800,2004.0,nissan,350z roadster,excellent,6 cylinders,gas,56000.0,clean,automatic,rwd,convertible,silver,ny
long island,2450,2001.0,nissan,pathfinder,excellent,6 cylinders,gas,150000.0,clean,automatic,4wd,SUV,grey,ny
long island,6995,2010.0,nissan,altima 2.5 sl,excellent,4 cylinders,gas,96267.0,clean,automatic,fwd,sedan,silver,ny
long island,8000,2014.0,nissan,sentra sr,excellent,4 cylinders,gas,53600.0,clean,automatic,fwd,sedan,silver,ny
new york city,2899,2003.0,nissan,murano sl awd,good,6 cylinders,gas,189000.0,clean,automatic,4wd,SUV,silver,ny
new york city,8950,2009.0,nissan,murano,good,4 cylinders,gas,94075.0,clean,automatic,fwd,SUV,silver,ny
new york city,4900,2011.0,nissan,murano s,excellent,6 cylinders,gas,100000.0,clean,automatic,4wd,SUV,grey,ny
new york city,5995,2012.0,nissan,xterra,excellent,6 cylinders,gas,189000.0,clean,automatic,4wd,SUV,black,ny
new york city,17000,2016.0,nissan,nv1500,excellent,6 cylinders,gas,110000.0,clean,automatic,rwd,truck,white,ny
new york city,12000,2015.0,nissan,nv200 sv,excellent,4 cylinders,gas,78000.0,clean,automatic,fwd,van,white,ny
new york city,2200,2005.0,nissan,murano sl awd,fair,6 cylinders,gas,150000.0,clean,automatic,4wd,SUV,black,ny
new york city,3800,2009.0,nissan,murano s,excellent,6 cylinders,gas,166000.0,clean,automatic,fwd,SUV,grey,ny
new york city,25990,2014.0,nissan,370z touring coupe 2d,good,6 cylinders,gas,14498.0,clean,automatic,rwd,coupe,white,ny
new york city,11999,2014.0,nissan,rogue sv,like new,4 cylinders,gas,51000.0,clean,automatic,4wd,SUV,black,ny
new york city,10999,2016.0,nissan,altima 3.5 sl,like new,6 cylinders,gas,73000.0,clean,automatic,fwd,sedan,silver,ny
new york city,7000,2012.0,nissan,juke,like new,4 cylinders,gas,137000.0,clean,automatic,4wd,wagon,grey,ny
new york city,4500,2013.0,nissan,versa,like new,4 cylinders,gas,136000.0,clean,automatic,fwd,sedan,black,ny
new york city,7500,2011.0,nissan,rogue sv,excellent,4 cylinders,gas,140.0,clean,automatic,4wd,SUV,grey,ny
new york city,12500,2010.0,nissan,maxima,good,6 cylinders,gas,43970.0,clean,automatic,fwd,sedan,custom,ny
new york city,5900,2017.0,nissan,nv2500,fair,6 cylinders,gas,255000.0,salvage,automatic,rwd,van,white,ny
new york city,4500,2006.0,nissan,pathfinder platinum,good,6 cylinders,gas,180000.0,clean,automatic,4wd,SUV,blue,ny
new york city,10500,2011.0,nissan,armada platinum,excellent,8 cylinders,gas,115000.0,clean,automatic,4wd,SUV,white,ny
new york city,12950,2017.0,nissan,altima 2.5 sv sedan,like new,4 cylinders,gas,39136.0,clean,automatic,fwd,sedan,black,ny
new york city,21500,1993.0,nissan,silvia,good,4 cylinders,gas,68000.0,clean,manual,rwd,coupe,white,ny
new york city,13999,2017.0,nissan,rogue sv,like new,4 cylinders,gas,75000.0,clean,automatic,4wd,SUV,silver,ny
new york city,10999,2017.0,nissan,altima 2.5 sr,like new,4 cylinders,gas,51000.0,clean,automatic,fwd,sedan,red,ny
new york city,4900,2012.0,nissan,altima,excellent,4 cylinders,gas,120.0,clean,automatic,fwd,sedan,grey,ny
new york city,11900,2015.0,nissan,nv200,like new,4 cylinders,gas,109044.0,clean,automatic,fwd,mini-van,yellow,ny
new york city,14000,2015.0,nissan,pathfinder sl,excellent,6 cylinders,gas,70000.0,clean,automatic,4wd,SUV,black,ny
new york city,14500,2018.0,nissan,murano awd,excellent,6 cylinders,gas,31000.0,salvage,automatic,4wd,SUV,black,ny
new york city,29990,2019.0,nissan,maxima platinum sedan 4d,good,6 cylinders,other,10714.0,clean,automatic,fwd,sedan,black,ny
new york city,8900,2016.0,nissan,nv200,like new,4 cylinders,gas,169337.0,clean,automatic,fwd,mini-van,black,ny
new york city,5500,2012.0,nissan,altima,excellent,4 cylinders,gas,131413.0,clean,automatic,fwd,sedan,grey,ny
new york city,8995,2009.0,nissan,murano le awd,good,6 cylinders,gas,108000.0,clean,automatic,4wd,SUV,blue,ny
new york city,6999,2010.0,nissan,murano sl,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,truck,grey,ny
new york city,1700,2004.0,nissan,murano,fair,6 cylinders,gas,157000.0,clean,automatic,4wd,hatchback,black,ny
new york city,6800,2012.0,nissan,rogue,excellent,4 cylinders,gas,80000.0,clean,automatic,4wd,SUV,black,ny
new york city,5900,2011.0,nissan,juke,excellent,4 cylinders,gas,130000.0,clean,automatic,4wd,other,white,ny
new york city,11500,2006.0,nissan,titan,excellent,8 cylinders,gas,128000.0,clean,automatic,4wd,truck,red,ny
new york city,4900,2011.0,nissan,altima 2.5,good,4 cylinders,gas,98469.0,salvage,automatic,fwd,sedan,silver,ny
new york city,5000,2014.0,nissan,altima s,fair,4 cylinders,gas,82596.0,clean,automatic,fwd,sedan,silver,ny
new york city,6600,2009.0,nissan,murano,good,6 cylinders,gas,131741.0,clean,automatic,4wd,SUV,white,ny
new york city,12500,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,97541.0,clean,automatic,4wd,SUV,black,ny
new york city,6000,2007.0,nissan,sentra 2.0 s,excellent,4 cylinders,gas,72887.0,clean,automatic,fwd,sedan,blue,ny
new york city,14500,2014.0,nissan,vn,excellent,6 cylinders,gas,140000.0,clean,automatic,4wd,van,white,ny
new york city,7500,2013.0,nissan,rogue sv,excellent,4 cylinders,gas,106000.0,clean,automatic,4wd,SUV,grey,ny
new york city,5900,2012.0,nissan,murano s,excellent,6 cylinders,gas,112000.0,clean,automatic,4wd,SUV,silver,ny
oneonta,5500,2007.0,nissan,pathfinder s,good,6 cylinders,gas,192560.0,clean,automatic,4wd,SUV,black,ny
plattsburgh-adirondacks,18995,2018.0,nissan,sentra sv,like new,4 cylinders,gas,15175.0,clean,automatic,fwd,sedan,grey,ny
plattsburgh-adirondacks,21990,2018.0,nissan,maxima,good,6 cylinders,gas,25500.0,clean,automatic,fwd,sedan,white,ny
potsdam-canton-massena,18995,2018.0,nissan,sentra sv,like new,4 cylinders,gas,15175.0,clean,automatic,fwd,sedan,grey,ny
potsdam-canton-massena,5500,2005.0,nissan,murano sl,good,6 cylinders,gas,139000.0,clean,automatic,4wd,SUV,white,ny
potsdam-canton-massena,10500,2011.0,nissan,xterra,excellent,6 cylinders,gas,83000.0,clean,manual,4wd,SUV,silver,ny
rochester,9995,2011.0,nissan,pathfinder,like new,6 cylinders,gas,131876.0,clean,automatic,4wd,SUV,black,ny
rochester,11999,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,90527.0,clean,automatic,4wd,SUV,red,ny
rochester,5500,2011.0,nissan,versa sl,good,4 cylinders,gas,55000.0,clean,automatic,fwd,hatchback,black,ny
rochester,5695,2015.0,nissan,versa note,excellent,4 cylinders,gas,107000.0,rebuilt,automatic,fwd,hatchback,red,ny
rochester,12899,2015.0,nissan,pathfinder sv,excellent,6 cylinders,gas,99834.0,clean,automatic,4wd,SUV,red,ny
rochester,9499,2012.0,nissan,rogue,excellent,4 cylinders,gas,79433.0,clean,automatic,4wd,SUV,silver,ny
rochester,5600,2011.0,nissan,versa sl,good,4 cylinders,gas,55000.0,clean,automatic,fwd,hatchback,black,ny
rochester,6995,2012.0,nissan,cube 1.8,excellent,4 cylinders,gas,112400.0,clean,automatic,fwd,wagon,black,ny
rochester,8995,2006.0,nissan,frontier,excellent,6 cylinders,gas,133050.0,clean,automatic,4wd,truck,black,ny
rochester,8900,1986.0,nissan,300zx 2+2,good,6 cylinders,gas,54000.0,clean,automatic,rwd,other,brown,ny
rochester,19995,2017.0,nissan,frontier,excellent,6 cylinders,gas,84100.0,clean,automatic,4wd,truck,grey,ny
rochester,16995,2017.0,nissan,rogue,excellent,4 cylinders,gas,29700.0,clean,automatic,4wd,SUV,white,ny
rochester,3200,2007.0,nissan,versa,excellent,4 cylinders,gas,138000.0,clean,automatic,fwd,sedan,grey,ny
rochester,2500,2004.0,nissan,frontier,good,6 cylinders,gas,194771.0,clean,automatic,4wd,pickup,white,ny
rochester,4695,2008.0,nissan,sentra,excellent,4 cylinders,gas,113611.0,clean,automatic,fwd,sedan,black,ny
rochester,4000,2009.0,nissan,rogue,like new,6 cylinders,gas,160000.0,clean,automatic,rwd,other,grey,ny
rochester,5500,2006.0,nissan,xterra,good,6 cylinders,gas,160940.0,clean,automatic,rwd,SUV,grey,ny
rochester,14200,2016.0,nissan,rogue,like new,4 cylinders,gas,67143.0,lien,automatic,4wd,SUV,grey,ny
rochester,4200,2006.0,nissan,altima,excellent,4 cylinders,gas,103500.0,clean,automatic,rwd,sedan,blue,ny
rochester,6000,2005.0,nissan,altima,good,6 cylinders,gas,90000.0,clean,manual,fwd,sedan,red,ny
syracuse,7000,2012.0,nissan,quest sl with leather,like new,6 cylinders,gas,148982.0,clean,automatic,fwd,mini-van,white,ny
syracuse,4000,2007.0,nissan,sentra,excellent,4 cylinders,gas,118000.0,clean,automatic,fwd,sedan,silver,ny
syracuse,6250,2015.0,nissan,versa note sl,good,4 cylinders,gas,96000.0,rebuilt,automatic,fwd,hatchback,green,ny
syracuse,4000,2006.0,nissan,frontier crew cab,fair,6 cylinders,gas,133800.0,clean,manual,4wd,truck,silver,ny
syracuse,8000,2005.0,nissan,350z convertible,good,6 cylinders,gas,90600.0,clean,automatic,rwd,convertible,silver,ny
syracuse,8800,2014.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,110053.0,clean,automatic,fwd,sedan,brown,ny
syracuse,5495,2008.0,nissan,pathfinder,good,6 cylinders,gas,190612.0,clean,automatic,4wd,SUV,red,ny
syracuse,15900,2012.0,nissan,titan sv,excellent,8 cylinders,gas,110000.0,clean,automatic,4wd,pickup,grey,ny
syracuse,10900,2016.0,nissan,altima,excellent,4 cylinders,gas,79120.0,clean,automatic,fwd,sedan,grey,ny
syracuse,8990,2013.0,nissan,juke,excellent,4 cylinders,gas,111000.0,clean,automatic,4wd,SUV,grey,ny
syracuse,6795,2015.0,nissan,altima 2.5 s,like new,4 cylinders,gas,167000.0,clean,automatic,fwd,sedan,red,ny
syracuse,12499,2016.0,nissan,rogue s,excellent,4 cylinders,gas,66000.0,clean,automatic,4wd,SUV,grey,ny
syracuse,3500,2006.0,nissan,xterra,excellent,6 cylinders,gas,245000.0,clean,automatic,4wd,offroad,blue,ny
twin tiers NY/PA,2000,2000.0,nissan,xterra,good,6 cylinders,gas,190000.0,clean,manual,4wd,SUV,silver,ny
utica-rome-oneida,10000,2012.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,167000.0,lien,automatic,4wd,pickup,black,ny
utica-rome-oneida,5800,2013.0,nissan,rogue sl awd,good,4 cylinders,gas,110000.0,clean,automatic,4wd,SUV,black,ny
utica-rome-oneida,19500,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,40389.0,clean,automatic,4wd,SUV,black,ny
utica-rome-oneida,12499,2016.0,nissan,rogue s,excellent,4 cylinders,gas,66300.0,clean,manual,4wd,SUV,grey,ny
watertown,14988,2012.0,nissan,frontiersv 4x4 xtra cab,excellent,6 cylinders,gas,137446.0,clean,automatic,4wd,truck,grey,ny
watertown,29990,2016.0,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,24661.0,clean,automatic,4wd,pickup,white,ny
watertown,7500,2015.0,nissan,rogue select,good,4 cylinders,gas,133000.0,clean,automatic,4wd,SUV,black,ny
new hampshire,6500,2009.0,nissan,altima,excellent,4 cylinders,gas,85000.0,clean,automatic,fwd,sedan,red,nh
new hampshire,5500,2012.0,nissan,versa s,excellent,4 cylinders,gas,129000.0,clean,automatic,fwd,sedan,black,nh
new hampshire,2000,2017.0,nissan,altima,like new,4 cylinders,gas,72000.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,3000,2005.0,nissan,centra s,good,4 cylinders,gas,138032.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,8950,2008.0,nissan,armada se,excellent,8 cylinders,gas,135000.0,clean,automatic,4wd,SUV,grey,nh
new hampshire,5400,2012.0,nissan,sentra 2.0 sl,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,sedan,black,nh
new hampshire,8450,2014.0,nissan,altima 2.5 sl,excellent,4 cylinders,gas,117000.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,4999,2014.0,nissan,versa,good,4 cylinders,gas,87720.0,clean,automatic,fwd,sedan,blue,nh
new hampshire,9900,2012.0,nissan,frontier sv,good,6 cylinders,gas,116635.0,clean,manual,4wd,truck,silver,nh
new hampshire,5495,2010.0,nissan,versa,excellent,4 cylinders,gas,128175.0,clean,automatic,fwd,sedan,grey,nh
new hampshire,7995,2013.0,nissan,altima,excellent,4 cylinders,gas,125678.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,16985,2012.0,nissan,pathfinder,good,6 cylinders,gas,30540.0,clean,automatic,4wd,SUV,blue,nh
new hampshire,3500,2009.0,nissan,murano sl awd,excellent,6 cylinders,gas,197000.0,clean,automatic,4wd,SUV,grey,nh
new hampshire,3450,2007.0,nissan,altima,good,4 cylinders,gas,189000.0,clean,automatic,fwd,sedan,black,nh
new hampshire,5000,2012.0,nissan,rogue,good,4 cylinders,gas,144000.0,clean,automatic,fwd,SUV,blue,nh
new hampshire,6895,2013.0,nissan,sentra,good,4 cylinders,gas,98549.0,clean,automatic,fwd,sedan,black,nh
new hampshire,10695,2014.0,nissan,altima,good,4 cylinders,gas,65763.0,clean,automatic,fwd,sedan,brown,nh
new hampshire,7750,2014.0,nissan,altima,good,4 cylinders,gas,133141.0,clean,automatic,fwd,sedan,red,nh
new hampshire,5200,2012.0,nissan,altima 2.5 s sedan 4d,good,4 cylinders,gas,114000.0,clean,automatic,fwd,sedan,white,nh
new hampshire,13995,2014.0,nissan,frontier sv 4x4,excellent,6 cylinders,gas,144000.0,clean,automatic,4wd,pickup,black,nh
new hampshire,16880,2012.0,nissan,titan,good,8 cylinders,gas,119000.0,clean,automatic,4wd,truck,red,nh
new hampshire,4250,2004.0,nissan,xterra,excellent,6 cylinders,gas,112000.0,clean,automatic,4wd,SUV,yellow,nh
new hampshire,5295,2007.0,nissan,versa,good,4 cylinders,gas,128568.0,clean,automatic,fwd,hatchback,silver,nh
new hampshire,12495,2012.0,nissan,frontier,good,6 cylinders,gas,118935.0,clean,automatic,4wd,truck,silver,nh
new hampshire,4495,2007.0,nissan,sentra,good,4 cylinders,gas,96882.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,7950,2013.0,nissan,maxima,good,6 cylinders,gas,134547.0,clean,automatic,fwd,sedan,silver,nh
new hampshire,1500,2008.0,nissan,versa,excellent,4 cylinders,gas,142000.0,clean,manual,fwd,sedan,blue,nh
new hampshire,5995,2016.0,nissan,sentra sv,excellent,4 cylinders,gas,116525.0,clean,automatic,fwd,sedan,white,nh
new hampshire,16450,2014.0,nissan,murano sl awd,excellent,6 cylinders,gas,64101.0,clean,automatic,4wd,SUV,black,nh
new hampshire,9999,2014.0,nissan,juke sl,excellent,4 cylinders,gas,27707.0,rebuilt,automatic,4wd,SUV,silver,nh
